Latitude,Longitude,Time
4181931.361556972,553458.4779496038,4.268055555555556
4181931.361556972,553458.4779496038,4.268055555555556
4181931.361556972,553458.4779496038,6.963611111111111
4181931.361556972,553458.4779496038,4.064722222222223
4181931.361556972,553458.4779496038,4.248888888888889
4181931.361556972,553458.4779496038,18.368055555555557
4181931.361556972,553458.4779496038,18.1275
4181931.361556972,553458.4779496038,18.093888888888888
4181931.361556972,553458.4779496038,21.56861111111111
4181931.361556972,553458.4779496038,21.216666666666665
4181931.361556972,553458.4779496038,22.796944444444446
4181931.361556972,553458.4779496038,22.788611111111113
4181931.361556972,553458.4779496038,16.175
4181931.361556972,553458.4779496038,0.9097222222222222
4181931.361556972,553458.4779496038,17.926111111111112
4181931.361556972,553458.4779496038,15.433333333333334
4181931.361556972,553458.4779496038,15.071111111111112
4181931.361556972,553458.4779496038,16.068055555555556
4181931.361556972,553458.4779496038,16.066944444444445
4181931.361556972,553458.4779496038,16.066111111111113
4181931.361556972,553458.4779496038,15.663611111111111
4181931.361556972,553458.4779496038,14.144444444444444
4181931.361556972,553458.4779496038,17.8575
4181931.361556972,553458.4779496038,17.830277777777777
4181931.361556972,553458.4779496038,1.645
4181931.361556972,553458.4779496038,19.39027777777778
4181931.361556972,553458.4779496038,23.660833333333333
4181931.361556972,553458.4779496038,15.652777777777779
4181931.361556972,553458.4779496038,18.89611111111111
4181931.361556972,553458.4779496038,1.5477777777777777
4181931.361556972,553458.4779496038,1.4547222222222222
4181931.361556972,553458.4779496038,1.3791666666666667
4181931.361556972,553458.4779496038,18.00111111111111
4181931.361556972,553458.4779496038,2.2605555555555554
4181931.361556972,553458.4779496038,1.7355555555555555
4181931.361556972,553458.4779496038,22.467777777777776
4181931.361556972,553458.4779496038,21.559166666666666
4181931.361556972,553458.4779496038,17.112222222222222
4181931.361556972,553458.4779496038,17.87361111111111
4181931.361556972,553458.4779496038,17.315
4181931.361556972,553458.4779496038,18.859166666666667
4181931.361556972,553458.4779496038,17.63722222222222
4181931.361556972,553458.4779496038,17.01361111111111
4181931.361556972,553458.4779496038,17.99277777777778
4181931.361556972,553458.4779496038,17.39611111111111
4181931.361556972,553458.4779496038,2.2616666666666667
4181931.361556972,553458.4779496038,20.887777777777778
4181931.361556972,553458.4779496038,20.645555555555557
4181931.361556972,553458.4779496038,16.143055555555556
4181931.361556972,553458.4779496038,2.0719444444444446
4181931.361556972,553458.4779496038,22.706666666666667
4181931.361556972,553458.4779496038,22.69361111111111
4181931.361556972,553458.4779496038,17.613333333333333
4181931.361556972,553458.4779496038,19.066944444444445
4181931.361556972,553458.4779496038,2.5780555555555558
4181931.361556972,553458.4779496038,0.49805555555555553
4181931.361556972,553458.4779496038,23.47111111111111
4181931.361556972,553458.4779496038,4.647222222222222
4181931.361556972,553458.4779496038,23.337777777777777
4181931.361556972,553458.4779496038,23.080277777777777
4181931.361556972,553458.4779496038,2.485
4181931.361556972,553458.4779496038,8.953333333333333
4181931.361556972,553458.4779496038,4.7325
4181931.361556972,553458.4779496038,3.589166666666667
4181931.361556972,553458.4779496038,19.102222222222224
4181931.361556972,553458.4779496038,18.050555555555555
4181931.361556972,553458.4779496038,17.523333333333333
4181931.361556972,553458.4779496038,11.05888888888889
4181931.361556972,553458.4779496038,22.35861111111111
4181931.361556972,553458.4779496038,8.650277777777777
4181931.361556972,553458.4779496038,23.81361111111111
4181931.361556972,553458.4779496038,23.213055555555556
4181931.361556972,553458.4779496038,23.0525
4181931.361556972,553458.4779496038,3.0327777777777776
4181931.361556972,553458.4779496038,2.6644444444444444
4181931.361556972,553458.4779496038,2.104722222222222
4181931.361556972,553458.4779496038,22.511944444444445
4181931.361556972,553458.4779496038,17.775833333333335
4181931.361556972,553458.4779496038,6.841944444444445
4181931.361556972,553458.4779496038,9.366111111111111
4181931.361556972,553458.4779496038,20.946666666666665
4181931.361556972,553458.4779496038,17.980833333333333
4181931.361556972,553458.4779496038,6.291944444444445
4181931.361556972,553458.4779496038,20.93027777777778
4181931.361556972,553458.4779496038,21.970555555555556
4181931.361556972,553458.4779496038,4.745555555555556
4181931.361556972,553458.4779496038,4.710277777777778
4181931.361556972,553458.4779496038,23.92
4181931.361556972,553458.4779496038,5.184444444444445
4181931.361556972,553458.4779496038,22.9475
4181931.361556972,553458.4779496038,10.064444444444444
4181931.361556972,553458.4779496038,0.9280555555555555
4181931.361556972,553458.4779496038,4.0125
4181931.361556972,553458.4779496038,3.863611111111111
4181931.361556972,553458.4779496038,0.3425
4181931.361556972,553458.4779496038,5.495555555555556
4181931.361556972,553458.4779496038,0.12055555555555555
4181931.361556972,553458.4779496038,8.366111111111111
4181931.361556972,553458.4779496038,20.73111111111111
4181931.361556972,553458.4779496038,19.355833333333333
4181931.361556972,553458.4779496038,14.551666666666666
4181931.361556972,553458.4779496038,12.438611111111111
4181931.361556972,553458.4779496038,22.016111111111112
4181931.361556972,553458.4779496038,7.625277777777778
4181931.361556972,553458.4779496038,21.8075
4181931.361556972,553458.4779496038,19.814444444444444
4181931.361556972,553458.4779496038,1.2655555555555555
4181931.361556972,553458.4779496038,23.84611111111111
4181931.361556972,553458.4779496038,11.479444444444445
4181931.361556972,553458.4779496038,11.461666666666666
4181931.361556972,553458.4779496038,11.452777777777778
4181931.361556972,553458.4779496038,3.015277777777778
4181931.361556972,553458.4779496038,2.801388888888889
4181931.361556972,553458.4779496038,23.579166666666666
4181931.361556972,553458.4779496038,19.985833333333332
4181931.361556972,553458.4779496038,6.039166666666667
4181931.361556972,553458.4779496038,18.499166666666667
4181931.361556972,553458.4779496038,6.668888888888889
4181931.361556972,553458.4779496038,1.486388888888889
4181931.361556972,553458.4779496038,22.220555555555556
4181931.361556972,553458.4779496038,21.002777777777776
4181931.361556972,553458.4779496038,3.549722222222222
4181931.361556972,553458.4779496038,4.830277777777778
4181931.361556972,553458.4779496038,0.5763888888888888
4181931.361556972,553458.4779496038,21.8875
4181931.361556972,553458.4779496038,20.895833333333332
4181931.361556972,553458.4779496038,20.225833333333334
4181931.361556972,553458.4779496038,20.003888888888888
4181931.361556972,553458.4779496038,5.6425
4181931.361556972,553458.4779496038,17.82777777777778
4181931.361556972,553458.4779496038,8.216111111111111
4181931.361556972,553458.4779496038,22.564444444444444
4181931.361556972,553458.4779496038,9.957777777777778
4181931.361556972,553458.4779496038,23.074166666666667
4181931.361556972,553458.4779496038,18.63
4181931.361556972,553458.4779496038,21.455277777777777
4181931.361556972,553458.4779496038,17.997222222222224
4181931.361556972,553458.4779496038,0.7122222222222222
4181931.361556972,553458.4779496038,1.2658333333333334
4181931.361556972,553458.4779496038,17.795277777777777
4181931.361556972,553458.4779496038,11.0475
4181931.361556972,553458.4779496038,11.113888888888889
4181931.361556972,553458.4779496038,10.970277777777778
4181931.361556972,553458.4779496038,10.786666666666667
4181931.361556972,553458.4779496038,7.824722222222222
4181931.361556972,553458.4779496038,0.38027777777777777
4181931.361556972,553458.4779496038,10.125277777777777
4181931.361556972,553458.4779496038,5.645555555555555
4181931.361556972,553458.4779496038,5.463055555555556
4181931.361556972,553458.4779496038,1.5672222222222223
4181931.361556972,553458.4779496038,6.4286111111111115
4181931.361556972,553458.4779496038,22.961111111111112
4181931.361556972,553458.4779496038,22.377222222222223
4181931.361556972,553458.4779496038,21.17111111111111
4181931.361556972,553458.4779496038,3.046666666666667
4181931.361556972,553458.4779496038,7.956944444444445
4181931.361556972,553458.4779496038,20.3375
4181931.361556972,553458.4779496038,0.23333333333333334
4181931.361556972,553458.4779496038,0.09583333333333334
4181931.361556972,553458.4779496038,22.534444444444443
4181931.361556972,553458.4779496038,18.715833333333332
4181931.361556972,553458.4779496038,6.531944444444444
4181931.361556972,553458.4779496038,6.526666666666666
4181931.361556972,553458.4779496038,1.025
4181931.361556972,553458.4779496038,19.660833333333333
4181931.361556972,553458.4779496038,17.953611111111112
4181931.361556972,553458.4779496038,8.043333333333333
4181931.361556972,553458.4779496038,7.821666666666666
4181931.361556972,553458.4779496038,20.025277777777777
4181931.361556972,553458.4779496038,5.571111111111111
4181931.361556972,553458.4779496038,21.797777777777778
4181931.361556972,553458.4779496038,21.659166666666668
4181931.361556972,553458.4779496038,3.368333333333333
4181931.361556972,553458.4779496038,23.335
4181931.361556972,553458.4779496038,23.206944444444446
4181931.361556972,553458.4779496038,21.56972222222222
4181931.361556972,553458.4779496038,20.148055555555555
4181931.361556972,553458.4779496038,6.034722222222222
4181931.361556972,553458.4779496038,4.995277777777778
4181931.361556972,553458.4779496038,21.679444444444446
4181931.361556972,553458.4779496038,19.639722222222222
4181931.361556972,553458.4779496038,19.44972222222222
4181931.361556972,553458.4779496038,19.265555555555554
4181931.361556972,553458.4779496038,22.478055555555557
4181931.361556972,553458.4779496038,21.868055555555557
4181931.361556972,553458.4779496038,19.235833333333332
4181931.361556972,553458.4779496038,4.294444444444444
4181931.361556972,553458.4779496038,20.98777777777778
4181931.361556972,553458.4779496038,2.9972222222222222
4181931.361556972,553458.4779496038,0.6497222222222222
4181931.361556972,553458.4779496038,2.095
4181931.361556972,553458.4779496038,23.739166666666666
4181931.361556972,553458.4779496038,18.588333333333335
4181931.361556972,553458.4779496038,6.925
4181931.361556972,553458.4779496038,6.515555555555555
4181931.361556972,553458.4779496038,18.648611111111112
4181931.361556972,553458.4779496038,17.501944444444444
4181931.361556972,553458.4779496038,6.4927777777777775
4181931.361556972,553458.4779496038,18.84777777777778
4181931.361556972,553458.4779496038,17.72888888888889
4181931.361556972,553458.4779496038,22.729444444444443
4181931.361556972,553458.4779496038,22.63888888888889
4181931.361556972,553458.4779496038,13.092222222222222
4181931.361556972,553458.4779496038,20.436944444444446
4181931.361556972,553458.4779496038,18.779166666666665
4181931.361556972,553458.4779496038,18.26388888888889
4181931.361556972,553458.4779496038,17.02611111111111
4181931.361556972,553458.4779496038,16.95888888888889
4181931.361556972,553458.4779496038,7.203888888888889
4181931.361556972,553458.4779496038,22.950555555555557
4181931.361556972,553458.4779496038,22.05472222222222
4181931.361556972,553458.4779496038,22.232777777777777
4181931.361556972,553458.4779496038,17.528333333333332
4181931.361556972,553458.4779496038,23.996388888888887
4181931.361556972,553458.4779496038,23.950277777777778
4181931.361556972,553458.4779496038,17.05611111111111
4181931.361556972,553458.4779496038,18.194166666666668
4181931.361556972,553458.4779496038,21.689166666666665
4181931.361556972,553458.4779496038,6.56
4181931.361556972,553458.4779496038,23.3225
4181931.361556972,553458.4779496038,19.378333333333334
4181931.361556972,553458.4779496038,1.1611111111111112
4181931.361556972,553458.4779496038,0.4836111111111111
4181931.361556972,553458.4779496038,23.89638888888889
4181931.361556972,553458.4779496038,20.35861111111111
4181931.361556972,553458.4779496038,5.2875
4181931.361556972,553458.4779496038,7.566388888888889
4181931.361556972,553458.4779496038,3.2155555555555555
4181931.361556972,553458.4779496038,19.360277777777778
4181931.361556972,553458.4779496038,19.353055555555557
4181931.361556972,553458.4779496038,19.855
4181931.361556972,553458.4779496038,19.827222222222222
4181931.361556972,553458.4779496038,8.522222222222222
4181931.361556972,553458.4779496038,2.36
4181931.361556972,553458.4779496038,2.1155555555555554
4181931.361556972,553458.4779496038,20.192222222222224
4181931.361556972,553458.4779496038,19.771944444444443
4181931.361556972,553458.4779496038,19.45722222222222
4181931.361556972,553458.4779496038,19.164166666666667
4181931.361556972,553458.4779496038,21.778055555555557
